,text,target,vectorized
10,"['think', 'big', 'leap', 'depression', 'one', 'example', 'depression', 'seriously', 'promiscuity', 'decline', 'depression', 'might', 'reasonable', 'say', 'promiscuity', 'think', 'depression', 'likely', 'come', 'emotional', 'problems', 'relationships', 'family', 'job', 'friends', 'promiscuity', 'used', 'escape', 'since', 'see', 'marriage', 'civil', 'religious', 'bond', 'rather', 'emotional', 'bond', 'see', 'problem', 'sex', 'outside', 'marriage', 'long', 'commitment', 'devotion', 'expected', 'married', 'couple', 'course', 'opinion']",alt.atheism,"[-0.4029139   0.53552353 -0.09588972  0.2506022   0.28325978  0.06995614
 -0.17139658  0.33459455 -0.26242802  0.45454296 -0.4613645  -0.3669221
 -0.23436522 -0.04592225  0.05518985 -0.06039602  0.18344258 -0.25566643
  0.19211723 -0.31156605  0.20371953  0.201665    0.06448797 -0.11663081
  0.36638975  0.28948888 -0.252366   -0.61033857 -0.1273842  -0.07801704
  0.81194323 -0.00231602  0.06061403 -0.27525932 -0.24422133  0.11870483
 -0.24098174 -0.01817919  0.00775403 -0.5543298   0.34660047 -0.07793297
 -0.14450997  0.14093205 -0.23382588 -0.22228248 -0.42069173  0.23291418
  0.23157477  0.14608198  0.30495638 -0.29014346 -0.08412711  0.27989262
  0.1418236   0.39643702  0.14745888 -0.17850229 -0.38889804  0.21830168
  0.19116618  0.28595188 -0.24468656  0.19036353 -0.07301921  0.16314253
  0.0997657   0.32697076 -0.04769365  0.3386919  -0.19724016  0.12512222
  0.20862977  0.06704022  0.36029917  0.19059417  0.2365983  -0.03791986
  0.05317664 -0.41159567 -0.27004242 -0.2867709  -0.27459902  0.5193571
  0.00359779 -0.21188772 -0.05495273  0.4407188   0.25850916 -0.14627051
  0.19586633  0.21782967  0.20853992  0.01005808  0.00401496  0.3732919
  0.00511462 -0.21762308 -0.04373528  0.10192671]"
11,"['think', 'problem', 'pretty', 'much', 'ignored', 'part', 'jews', 'sightseeing', 'years', 'thinking', 'instead', 'important', 'part', 'original', 'poster', 'said', 'bit', 'killing', 'palestinians', 'retrospect', 'see', 'sightseeing', 'thing', 'would', 'offensive', 'many', 'originally', 'saw', 'poetic', 'license', 'understandable', 'others', 'might', 'see', 'differently', 'still', 'think', 'came', 'bit', 'strong', 'though', 'also', 'think', 'advice', 'argue', 'someone', 'like', 'mr', 'good', 'idea', 'little', 'homework', 'least', 'think', 'unnecessary', 'throughout', 'articles', 'thread', 'tacit', 'assumption', 'original', 'poster', 'exhibiting', 'casual', 'agreed', 'maybe', 'speech', 'bad', 'might', 'relevant', 'think', 'reading', 'lot', 'one', 'flip', 'sentence', 'probably', 'true', 'case', 'often', 'charge', 'gets', 'thrown', 'around', 'order', 'stifle', 'legitimate', 'criticism', 'state', 'israel', 'anyway', 'rather', 'somewhere', 'else', 'outta', 'thread']",alt.atheism,"[-0.43919113  0.58248186 -0.10257901  0.2768928   0.30844095  0.07265937
 -0.18549526  0.36813793 -0.29152724  0.4943881  -0.49867117 -0.40019384
 -0.25391832 -0.0480702   0.06010008 -0.06720038  0.19872154 -0.27814665
  0.20792805 -0.3391897   0.22099815  0.22128247  0.07094537 -0.12800437
  0.3978731   0.3126968  -0.2768089  -0.66057724 -0.13966943 -0.08525474
  0.8787494  -0.00352536  0.06986137 -0.30215377 -0.26555178  0.13209896
 -0.26179826 -0.02071215  0.0045268  -0.603757    0.3749221  -0.08651174
 -0.15680207  0.15369254 -0.25204113 -0.2454175  -0.45655978  0.25079829
  0.25478026  0.1602411   0.3337497  -0.3147894  -0.09048064  0.30379507
  0.15427464  0.42958352  0.16355328 -0.19684874 -0.42270818  0.23794349
  0.20820671  0.3111024  -0.26777297  0.20512049 -0.08418275  0.17921795
  0.10837186  0.3568333  -0.05515017  0.368665   -0.21270163  0.13986033
  0.22970784  0.07028833  0.39413047  0.20899615  0.2576565  -0.0379203
  0.05197775 -0.44761077 -0.29521117 -0.3122983  -0.299207    0.5647264
  0.00310172 -0.230758   -0.05789767  0.4783273   0.2833084  -0.15700285
  0.21563335  0.23750994  0.2257787   0.01436365  0.00626795  0.4050126
  0.00533852 -0.23727208 -0.04670775  0.11068971]"
12,"['argument', 'goes', 'follows', 'quotes', 'appear', 'almost', 'codified', 'way', 'however', 'considered', 'similar', 'enough', 'point', 'knowledge', 'entirely', 'different', 'source', 'talking', 'date', 'texts', 'age', 'authors', 'usual', 'explanation', 'time', 'order', 'consider', 'respective', 'ages', 'says', 'read', 'text', 'probably', 'assumed', 'knew', 'content', 'text', 'evidence', 'overwhelming', 'admittedly', 'shed', 'doubt', 'order', 'putting', 'rest', 'three', 'sure', 'original', 'together', 'id', 'card', 'sender', 'receiver', 'would', 'fine', 'supposed', 'say', 'missing', 'something', 'disciple', 'generally', 'accepted', 'style', 'language', 'together', 'theology', 'usually', 'used', 'counterargument', 'argument', 'disciple', 'relies', 'claim', 'gospel', 'john', 'evidence', 'one', 'step', 'one', 'generation', 'removed', 'bad', 'even', 'times', 'compare', 'reports', 'similar', 'events', 'century', 'almost', 'illiterate', 'societies', 'even', 'speak', 'believers', 'necessarily', 'best', 'sources', 'words', 'one', 'know', 'original', 'look', 'like', 'arguments', 'based', 'pretty', 'weak']",alt.atheism,"[-0.40003708  0.5288226  -0.09033126  0.25360087  0.28001136  0.0595277
 -0.1675405   0.35171214 -0.27019468  0.44688293 -0.45277834 -0.37326053
 -0.23304822 -0.04171934  0.05647725 -0.05987582  0.17760892 -0.25814122
  0.19404373 -0.32139423  0.20791078  0.19924532  0.06808072 -0.12499038
  0.35666734  0.28836924 -0.25948557 -0.5961351  -0.12584439 -0.07700703
  0.80044854 -0.00491086  0.06982868 -0.2749636  -0.23389708  0.12152028
 -0.23663588 -0.02402476 -0.00275083 -0.55973476  0.34051475 -0.08383778
 -0.15230753  0.14234404 -0.22953399 -0.22588003 -0.41655046  0.22843902
  0.22894128  0.15325882  0.3064839  -0.28942963 -0.08716451  0.27909786
  0.14028223  0.39186636  0.15145008 -0.17918187 -0.39014977  0.22370195
  0.1924973   0.28336582 -0.24620321  0.18418269 -0.08587209  0.17039791
  0.09837636  0.32424575 -0.05451364  0.34089997 -0.19175155  0.13386318
  0.21433447  0.06448252  0.36276606  0.19105093  0.2381463  -0.03531493
  0.04102343 -0.40530828 -0.26824588 -0.27666992 -0.2727195   0.5205554
 -0.00192842 -0.20715383 -0.05331901  0.43843487  0.25997677 -0.14248395
  0.20742166  0.21712834  0.2102863   0.01936466  0.0143423   0.37038234
  0.0031671  -0.22695063 -0.04285126  0.10201629]"
14,"['deletion', 'given', 'example', 'lenient', 'end', 'argument', 'chopping', 'hands', 'heads', 'people', 'lenient', 'either', 'rather', 'appears', 'internalized', 'claims', 'legal', 'system', 'without', 'checking', 'suit', 'description', 'argument', 'takes', 'five', 'men', 'rape', 'woman', 'according', 'islamic', 'law', 'even', 'believe', 'like', 'give', 'better', 'answers', 'got', 'evidence', 'probably', 'opposite', 'claims', 'fact', 'memory', 'serves', 'see', 'connection', 'primitive', 'machism', 'orient', 'islam', 'usually', 'miss', 'point', 'aids', 'neither', 'spread', 'sex', 'necessarily', 'spread', 'sex', 'futher', 'point', 'important', 'point', 'urge', 'sex', 'stronger', 'fear', 'aids', 'even', 'stronger', 'religious', 'attempts', 'channel', 'forbid', 'sex', 'consequences', 'suppressing', 'sex', 'worse', 'consequences', 'aids', 'please', 'note', 'idea', 'everybody', 'would', 'end', 'aids', 'sex', 'controlled', 'completely', 'counterfactual']",alt.atheism,"[-0.3950734   0.5200726  -0.08776905  0.25263357  0.27541694  0.04836461
 -0.16384578  0.3689055  -0.27399766  0.44382316 -0.44705606 -0.38237068
 -0.23119105 -0.0412983   0.05576109 -0.05618929  0.17729197 -0.2587831
  0.19554959 -0.33431348  0.21201137  0.19845156  0.07195581 -0.13151376
  0.3459722   0.29030463 -0.2675245  -0.5850173  -0.12214185 -0.07756606
  0.7912739  -0.00982522  0.08071441 -0.27337012 -0.22570786  0.12492931
 -0.23415828 -0.03143517 -0.01322995 -0.5667572   0.33176592 -0.08717848
 -0.16143502  0.14993341 -0.22587287 -0.22734126 -0.41583258  0.22262307
  0.22320691  0.16027315  0.3028771  -0.29096228 -0.09172426  0.28170672
  0.13900432  0.38526547  0.15375754 -0.1821508  -0.3922433   0.23237573
  0.19334781  0.28241208 -0.244693    0.1794806  -0.09695406  0.1756419
  0.09526218  0.31910002 -0.05949646  0.348098   -0.18927649  0.14084494
  0.21652015  0.06170872  0.36440438  0.19578953  0.23745175 -0.03656232
  0.03066751 -0.40622836 -0.26572445 -0.2680515  -0.27136123  0.5226582
 -0.01054157 -0.2025373  -0.05616551  0.4362457   0.259124   -0.1404489
  0.21742782  0.2135961   0.21485367  0.02618948  0.0270078   0.3743107
 -0.00165283 -0.23378704 -0.04298463  0.10407583]"
15,"['chirps', 'nice', 'forgot', 'third', 'equality', 'whirrr', 'click', 'whirrr', 'see', 'mad', 'whirrr', 'click', 'whirrr', 'bake', 'timmons', 'iii']",alt.atheism,"[-0.20647019  0.2739693  -0.03956214  0.1392375   0.13957818  0.01970845
 -0.08081928  0.21007346 -0.15244243  0.23407778 -0.2295378  -0.21014756
 -0.12099186 -0.01543058  0.0276421  -0.03112077  0.09441371 -0.13911241
  0.10251307 -0.18604459  0.11700696  0.1047752   0.04309414 -0.07403631
  0.1720156   0.14796746 -0.149645   -0.3015684  -0.05989731 -0.03831095
  0.41405332 -0.00526208  0.05291333 -0.14466475 -0.10955437  0.06881246
 -0.11504699 -0.02694844 -0.01449792 -0.30572426  0.16855122 -0.05049164
 -0.08877889  0.08095802 -0.11213072 -0.12484379 -0.22296508  0.11865326
  0.11852714  0.08868147  0.15653679 -0.15247123 -0.05426737  0.1489537
  0.06764071  0.19749497  0.08886725 -0.09516715 -0.21018332  0.12680493
  0.10325564  0.14439608 -0.13130471  0.08970778 -0.06031126  0.093532
  0.04994424  0.17096268 -0.03432208  0.19136432 -0.09821035  0.08028658
  0.12290891  0.0276811   0.19963749  0.10841784  0.12954414 -0.01811298
  0.00609347 -0.20841049 -0.13672557 -0.13526453 -0.14115438  0.28221893
 -0.0114441  -0.10661025 -0.02693032  0.23097032  0.14168376 -0.0740239
  0.12651359  0.11176319  0.1107123   0.01407796  0.02808735  0.19204853
 -0.00146274 -0.13301753 -0.01985049  0.05799904]"
16,"['agree', 'totally', 'amen', 'stated', 'better', 'less', 'world']",alt.atheism,"[-0.42754793  0.5619862  -0.08488     0.27785447  0.29198802  0.03491023
 -0.17728488  0.43218255 -0.3084484   0.47478795 -0.4820188  -0.43289113
 -0.25021335 -0.03558648  0.06149235 -0.05778234  0.18608165 -0.2886522
  0.2158866  -0.3903365   0.24264026  0.21336603  0.09521284 -0.1624219
  0.35921088  0.31840423 -0.30645564 -0.62339824 -0.12448719 -0.08286167
  0.8529401  -0.01497832  0.10247681 -0.29942715 -0.23258753  0.1413848
 -0.2534074  -0.05316205 -0.03514369 -0.6377122   0.3565928  -0.1034875
 -0.1964484   0.17096327 -0.2323665  -0.2570428  -0.4581554   0.23796503
  0.24653487  0.1804017   0.32843402 -0.3204185  -0.103319    0.3140464
  0.14999008  0.4146813   0.17376448 -0.20151831 -0.43532142  0.2679919
  0.21198212  0.30492836 -0.2735486   0.18468875 -0.12263636  0.20346563
  0.10394264  0.34875453 -0.07862594  0.39637962 -0.203454    0.16923624
  0.24625014  0.06992973  0.40665853  0.2147553   0.26244602 -0.04333963
  0.01412466 -0.4347876  -0.28765532 -0.27031502 -0.3018194   0.5823477
 -0.02534354 -0.21231942 -0.06503592  0.47708178  0.28734255 -0.14497711
  0.26249197  0.2344892   0.24425513  0.04026064  0.05269836  0.41348505
 -0.00516422 -0.26784804 -0.0391737   0.1227029 ]"
17,"['understand', 'said', 'think', 'people', 'discuss', 'subjective', 'merits', 'religion', 'objectively', 'obvious', 'people', 'said', 'everyone', 'would', 'better', 'without', 'religion', 'almost', 'certainly', 'true', 'guns', 'axes', 'tools', 'used', 'murder', 'taken', 'away', 'say', 'think', 'motto', 'misuse', 'warrants', 'removal', 'least', 'case']",alt.atheism,"[-0.47264615  0.6238874  -0.12243622  0.28961006  0.33757436  0.09329808
 -0.20978609  0.36090577 -0.2971635   0.5379621  -0.5435937  -0.4111785
 -0.2767001  -0.0609845   0.06755289 -0.07307452  0.2112998  -0.29457006
  0.22234054 -0.34165716  0.23116651  0.23959266  0.06809264 -0.12035097
  0.44314647  0.33381078 -0.2823114  -0.72183305 -0.15191628 -0.09311207
  0.95044786 -0.00119268  0.06227336 -0.3256668  -0.30021697  0.13121815
 -0.2923602  -0.00877975  0.02061707 -0.6281963   0.40996027 -0.08837736
 -0.15599668  0.16224675 -0.27848232 -0.2583447  -0.48571676  0.2710523
  0.27395013  0.16185746  0.3572968  -0.33620587 -0.09400737  0.32497856
  0.17168444  0.46451005  0.1668222  -0.20858362 -0.4472879   0.2470757
  0.22049172  0.33125052 -0.27989742  0.22767824 -0.06755594  0.1801394
  0.11695021  0.38015085 -0.04787996  0.3845347  -0.22880119  0.13846557
  0.2319454   0.08433399  0.41304958  0.21694168  0.27436504 -0.04350738
  0.07214746 -0.48840025 -0.31852168 -0.34433848 -0.3194028   0.5981299
  0.01131947 -0.24963477 -0.06169147  0.5122149   0.29873177 -0.17513722
  0.21239845  0.25530443  0.2368558   0.00631666 -0.01328733  0.4349586
  0.00943805 -0.24094409 -0.05737309  0.11261027]"
18,"['actually', 'story', 'goes', 'refused', 'bow', 'man', 'god', 'commanded', 'devoted', 'god', 'oh', 'yeah', 'nothing', 'genesis', 'says', 'snake', 'anything', 'snake', 'well', 'talking', 'one', 'legs', 'time', 'think', 'pointing', 'contradictions', 'stories', 'best', 'way', 'show', 'error', 'theology', 'think', 'supernatural', 'entity', 'kicked', 'first', 'humans', 'paradise', 'bit', 'fruit', 'gave', 'special', 'powers', 'well', 'might', 'respond', 'well', 'reason', 'logic']",alt.atheism,"[-0.41970763  0.5512412  -0.10369336  0.25936297  0.2987873   0.0807204
 -0.18446968  0.33447957 -0.2664924   0.47490484 -0.4792751  -0.3732548
 -0.24693137 -0.04991721  0.05870494 -0.06020007  0.18523043 -0.2638844
  0.20039926 -0.31500623  0.20993449  0.21216679  0.06306128 -0.11269756
  0.38565317  0.30028012 -0.25280353 -0.6374467  -0.13477848 -0.08179191
  0.8439792  -0.00469267  0.05908812 -0.28700823 -0.2609191   0.1165624
 -0.25527722 -0.01163518  0.01258798 -0.5648154   0.36442855 -0.0841937
 -0.1442025   0.14421034 -0.24582703 -0.22847717 -0.43221474  0.23932803
  0.24382536  0.14916359  0.31687385 -0.30196473 -0.08142988  0.29119143
  0.15089524  0.41095167  0.1491328  -0.18488334 -0.40066373  0.22405125
  0.1959255   0.29683068 -0.24864161  0.20288168 -0.06379594  0.16526385
  0.10237993  0.33925134 -0.04514207  0.34825805 -0.20061913  0.12827685
  0.2097239   0.07102928  0.36998254  0.19225182  0.24799235 -0.03969346
  0.06175076 -0.4320858  -0.28443915 -0.3042243  -0.28777725  0.53576744
  0.00702109 -0.22128889 -0.05975532  0.45713305  0.26384154 -0.15834838
  0.19458225  0.22469957  0.2112434   0.00867808 -0.0097694   0.3883691
  0.0086222  -0.21927227 -0.05132458  0.10099738]"
19,"['sure', 'mutually', 'exclusive', 'lends', 'weight', 'increases', 'notional', 'running', 'estimates', 'posterior', 'probability', 'atheist', 'pitch', 'partition', 'thus', 'necessarily', 'reduces', 'quantity', 'theist', 'pitch', 'divine', 'component', 'falls', 'prey', 'razor', 'phenomenon', 'satisfactorily', 'explained', 'without', 'independent', 'evidence', 'component', 'detail', 'next', 'post', 'occam', 'razor', 'law', 'nature', 'way', 'analyzing', 'argument', 'even', 'interesting', 'often', 'cited', 'end', 'seems', 'odd', 'religion', 'simultaneously', 'condemned', 'primitive', 'unscientific', 'childish', 'yet', 'condemned', 'complex', 'razor', 'scientific', 'explanation', 'things', 'much', 'straightforeward', 'apparently', 'simpler', 'know', 'considering', 'even', 'scientists', 'fully', 'comprehend', 'science', 'due', 'complexity', 'diversity', 'maybe', 'performed', 'lobotomy', 'kept', 'frontal', 'lobe', 'thrown', 'everything', 'else', 'away', 'confusing', 'sure', 'one', 'straighten', 'tough']",alt.atheism,"[-3.49356264e-01  4.61695194e-01 -7.56979585e-02  2.24385515e-01
  2.43093461e-01  4.14646007e-02 -1.42189413e-01  3.25785905e-01
 -2.43200392e-01  3.88915777e-01 -3.93326432e-01 -3.36960673e-01
 -2.03544974e-01 -3.44013274e-02  4.96649556e-02 -4.90366407e-02
  1.55288503e-01 -2.29581177e-01  1.74216703e-01 -2.93007284e-01
  1.88980281e-01  1.74071506e-01  6.42018914e-02 -1.17949300e-01
  3.04624915e-01  2.55440444e-01 -2.33878151e-01 -5.16314149e-01
 -1.07985668e-01 -6.79870844e-02  6.99006915e-01 -8.07729643e-03
  6.89881667e-02 -2.40523294e-01 -1.96662992e-01  1.12113662e-01
 -2.04699010e-01 -2.90430468e-02 -1.31836534e-02 -4.99439597e-01
  2.94738024e-01 -7.78720751e-02 -1.42092779e-01  1.30050689e-01
 -1.98104143e-01 -2.02609673e-01 -3.68237764e-01  1.97995678e-01
  1.97482035e-01  1.42561778e-01  2.68805921e-01 -2.58300841e-01
 -8.18353593e-02  2.49379665e-01  1.22219481e-01  3.40694010e-01
  1.36992395e-01 -1.60990298e-01 -3.47316116e-01  2.05481902e-01
  1.72032654e-01  2.48711690e-01 -2.15924203e-01  1.58299804e-01
 -8.62360969e-02  1.53273359e-01  8.46820176e-02  2.82621026e-01
 -5.30836172e-02  3.06492269e-01 -1.68016210e-01  1.24681614e-01
  1.92735881e-01  5.46348505e-02  3.22001755e-01  1.72416702e-01
  2.10203201e-01 -3.28743830e-02  2.68127806e-02 -3.56433630e-01
 -2.36375138e-01 -2.35623375e-01 -2.39252433e-01  4.63036776e-01
 -1.07089104e-02 -1.78976476e-01 -4.86741327e-02  3.85557443e-01
  2.29833499e-01 -1.21549532e-01  1.92376748e-01  1.90398872e-01
  1.90658435e-01  2.14792658e-02  2.40828153e-02  3.26907516e-01
 -3.68499226e-04 -2.06436872e-01 -3.63258682e-02  9.25219357e-02]"
20,"['well', 'chimps', 'must', 'system', 'live', 'social', 'groups', 'must', 'laws', 'dictating', 'undesired', 'behavior']",alt.atheism,"[-0.4812095   0.63318515 -0.11045238  0.30145225  0.34022653  0.08251551
 -0.20500962  0.4008159  -0.31548226  0.5449862  -0.56021655 -0.43867385
 -0.28390312 -0.04774379  0.07156481 -0.07214834  0.21499375 -0.30499998
  0.23367845 -0.36456916  0.24153739  0.24401924  0.07329686 -0.13918932
  0.44608837  0.34346893 -0.3037357  -0.7328065  -0.15096809 -0.09869501
  0.98350483 -0.00194518  0.07104485 -0.3318568  -0.29919714  0.1369827
 -0.28829798 -0.01340093  0.01138339 -0.6697658   0.42234597 -0.09632648
 -0.1658748   0.16340162 -0.2803005  -0.26743972 -0.5024031   0.2839255
  0.28379574  0.17344102  0.37194878 -0.34614775 -0.09347306  0.33525887
  0.16753885  0.4809524   0.17857099 -0.21487568 -0.46235937  0.26696387
  0.22753413  0.35256875 -0.29558176  0.23277964 -0.08474533  0.19889787
  0.12037198  0.3951142  -0.05789885  0.40350425 -0.23292324  0.14913659
  0.24620277  0.08477096  0.43296483  0.22419776  0.2923721  -0.034313
  0.06205988 -0.49559867 -0.32545102 -0.3514824  -0.33406556  0.6253971
  0.00570767 -0.25408086 -0.06055418  0.5298173   0.30708137 -0.17810328
  0.23361675  0.26206172  0.24835181  0.01625506 -0.00445018  0.45524466
  0.00870711 -0.25891742 -0.05108146  0.11853054]"
21,"['stuff', 'deleted', 'five', 'schools', 'law', 'best', 'knowledge', 'support', 'death', 'sentence', 'apostasy', 'accompanied', 'open', 'persistent', 'aggravated', 'hostility', 'otherwise', 'agree', 'legal', 'support', 'punishment', 'disbelief', 'makes', 'clear', 'belief', 'matter', 'conscience', 'public', 'private', 'disavowal', 'conversion', 'another', 'faith', 'punishable', 'jurists', 'gone', 'trend', 'insisted', 'apostasy', 'punishable', 'even', 'death', 'historically', 'exception', 'cursing', 'insulting', 'prophets', 'falls', 'category', 'shatim']",alt.atheism,"[-3.10101897e-01  4.06264216e-01 -5.21412008e-02  2.05733821e-01
  2.12310463e-01  1.47677287e-02 -1.21518932e-01  3.36340308e-01
 -2.32800767e-01  3.39030504e-01 -3.46229881e-01 -3.28592718e-01
 -1.82281047e-01 -2.36563962e-02  4.47368771e-02 -3.79048139e-02
  1.34480014e-01 -2.11837247e-01  1.61309183e-01 -2.97601402e-01
  1.80899903e-01  1.53062776e-01  7.00080469e-02 -1.25502840e-01
  2.49389932e-01  2.34389931e-01 -2.31982976e-01 -4.42970932e-01
 -8.99957046e-02 -6.19113259e-02  6.14461899e-01 -1.42807988e-02
  8.31484646e-02 -2.10553512e-01 -1.55215025e-01  1.07169084e-01
 -1.77461699e-01 -4.40696776e-02 -3.68839204e-02 -4.75526094e-01
  2.54798949e-01 -7.90945068e-02 -1.53608307e-01  1.27782896e-01
 -1.67662457e-01 -1.92343175e-01 -3.33871931e-01  1.69904411e-01
  1.74615651e-01  1.42274991e-01  2.40553573e-01 -2.38250688e-01
 -8.18553194e-02  2.31030792e-01  1.04402810e-01  3.02767426e-01
  1.34741366e-01 -1.47647619e-01 -3.17658126e-01  2.01274171e-01
  1.58660889e-01  2.23116308e-01 -1.98843524e-01  1.32338420e-01
 -1.05472922e-01  1.54491752e-01  7.54105076e-02  2.52111316e-01
 -6.10192902e-02  2.93853015e-01 -1.45514220e-01  1.34211868e-01
  1.85218319e-01  4.57753278e-02  2.99987555e-01  1.61937431e-01
  1.92204207e-01 -3.06854248e-02 -3.40478960e-04 -3.11518103e-01
 -2.07545593e-01 -1.92359954e-01 -2.14964330e-01  4.27665651e-01
 -2.38145422e-02 -1.54192254e-01 -4.51582782e-02  3.49329412e-01
  2.08631992e-01 -9.91155133e-02  1.99669078e-01  1.68975696e-01
  1.82343915e-01  3.60109620e-02  5.33741564e-02  3.01170051e-01
 -6.73168153e-03 -2.06857532e-01 -3.07000261e-02  9.48890001e-02]"
22,"['entire', 'point', 'yes', 'natural', 'morality', 'morality', 'developed', 'naturally', 'huh']",alt.atheism,"[-0.32481763  0.42485383 -0.05544163  0.22347254  0.22433217  0.00540478
 -0.12724982  0.37802902 -0.25721738  0.3587577  -0.3646807  -0.36261636
 -0.19890131 -0.02664921  0.04806564 -0.0371315   0.14289121 -0.22531502
  0.17675646 -0.32948184  0.19796173  0.16292034  0.07552557 -0.13968383
  0.2617303   0.25039282 -0.25365365 -0.47003672 -0.095536   -0.06586418
  0.64725494 -0.01795859  0.10085362 -0.22314566 -0.1584415   0.12300524
 -0.1866948  -0.05573706 -0.04875701 -0.5126455   0.26587716 -0.07956758
 -0.1646264   0.13956945 -0.1758562  -0.20402986 -0.35578382  0.18122266
  0.17874546  0.16319185  0.25527072 -0.25735077 -0.09039333  0.2452411
  0.10843208  0.3178678   0.14370245 -0.16204944 -0.34105647  0.21694049
  0.16709095  0.2316885  -0.21138804  0.13191423 -0.12141832  0.171673
  0.07537639  0.26809233 -0.06575957  0.31457356 -0.15463711  0.14249323
  0.19968666  0.04175907  0.32294413  0.17270134  0.2035825  -0.02983745
 -0.00656474 -0.3303659  -0.22094624 -0.1940192  -0.22781584  0.4601644
 -0.02989828 -0.1555809  -0.05135969  0.37019837  0.22496387 -0.10436207
  0.22105575  0.17628066  0.19896425  0.04254058  0.0651402   0.32146168
 -0.01240103 -0.22294386 -0.0350638   0.10316589]"
